ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
888,83,4,05-01-2023,1,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
889,45,15,02-10-2024,4,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
890,59,5,25-07-2024,1,Product did not meet my expectations.,0,Negative,0.0 to 0.49
891,48,9,26-02-2025,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
892,27,4,01-08-2025,4,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
893,51,3,06-02-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
894,82,4,23-06-2023,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
895,38,4,28-10-2024,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
896,40,20,17-10-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
897,48,5,05-01-2025,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
898,76,15,18-09-2023,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
899,89,9,02-01-2024,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
900,10,5,04-04-2025,3,"The product is okay, but the instructions were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
901,16,19,15-02-2023,4,The quality is top-notch.,0,Positive,0.0 to 0.49
902,75,13,02-07-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
903,69,5,05-10-2025,4,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
904,68,9,24-12-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
905,82,4,05-05-2024,2,Not  worth the money.,-0.1695,Negative,-0.49 to 0.0
906,92,17,27-02-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
907,67,3,21-10-2023,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
908,37,9,28-03-2025,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
909,59,7,08-09-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
910,92,5,14-06-2023,4,The quality is top-notch.,0,Positive,0.0 to 0.49
911,93,6,27-06-2024,1,Product did  not meet my expectations.,0,Negative,0.0 to 0.49
912,100,2,27-10-2025,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
913,64,5,06-09-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
914,81,19,04-03-2023,5,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
915,55,5,21-12-2024,1,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
916,40,5,05-10-2024,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
917,44,20,17-05-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
918,50,4,09-09-2024,3,"The product  is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
919,37,18,14-02-2025,1,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
920,28,1,13-04-2025,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
921,93,11,26-06-2023,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
922,92,4,22-07-2025,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
923,3,20,07-02-2024,5,"Excellent product, highly  recommend!",0.7773,Positive,0.5 to 1.0
924,62,19,20-12-2024,3,Customer support  was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
925,2,20,10-02-2025,1,"Terrible customer service, would  not buy again.",-0.4767,Negative,-0.49 to 0.0
926,86,12,17-06-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
927,21,4,08-08-2024,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
928,10,9,25-05-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
929,47,5,09-10-2024,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
930,83,19,05-08-2024,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
931,73,8,27-09-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
932,11,20,26-08-2023,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
933,83,12,11-01-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
934,44,3,26-04-2023,5,"I love this  product, will buy again!",0.6696,Positive,0.5 to 1.0
935,71,12,28-08-2025,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
936,99,15,23-09-2023,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
937,96,9,08-06-2023,4,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
938,29,12,08-07-2024,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
939,42,6,09-08-2024,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
940,15,12,12-09-2025,4,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
941,13,9,21-05-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
942,69,2,19-02-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
943,70,19,15-04-2023,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
944,72,2,11-08-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
945,46,5,05-12-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
946,96,7,28-08-2023,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
947,86,18,02-11-2025,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
948,29,10,22-01-2025,5,Shipping was fast  and the item was well-packaged.,0,Positive,0.0 to 0.49
949,55,15,25-08-2025,1,Product did  not meet my expectations.,0,Negative,0.0 to 0.49
950,96,9,09-02-2024,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
951,80,15,11-07-2024,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
952,46,15,14-01-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
953,29,3,22-11-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
954,26,8,13-03-2025,5,Shipping  was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
955,53,12,15-03-2023,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
956,33,2,26-10-2024,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
957,37,15,26-02-2024,4,"I love this product, will buy  again!",0.6696,Positive,0.5 to 1.0
958,45,1,17-08-2023,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
959,85,9,01-01-2025,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
960,81,2,23-03-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
961,74,20,10-07-2024,5,"I love this  product, will buy again!",0.6696,Positive,0.5 to 1.0
962,95,18,16-10-2024,4,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
963,36,6,17-11-2023,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
964,60,18,11-06-2024,4,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
965,25,7,15-12-2024,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
966,21,6,30-09-2025,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
967,94,12,22-04-2024,5,The build  quality is impressive.,0.5106,Positive,0.5 to 1.0
968,46,14,07-08-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
969,48,4,09-04-2023,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
970,43,2,26-05-2024,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
971,5,5,17-12-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
972,18,19,01-08-2024,5,Exceeded  my expectations!,0,Positive,0.0 to 0.49
973,4,4,23-01-2024,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
974,13,6,01-03-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
975,84,15,12-06-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
976,80,7,30-03-2023,4,Shipping was fast and the item  was well-packaged.,0,Positive,0.0 to 0.49
977,44,10,28-06-2023,3,"Good quality, but could  be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
978,46,13,18-07-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
979,14,4,16-03-2024,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
980,92,14,14-07-2023,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
981,48,10,13-05-2023,3,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
982,63,7,28-11-2023,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
983,31,19,28-05-2024,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
984,88,11,23-08-2023,3,"The product is okay, but the  instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
985,78,11,23-10-2025,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
986,20,7,30-11-2025,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
987,37,16,15-09-2024,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
988,14,14,06-04-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
989,93,19,11-06-2023,4,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
990,7,4,05-05-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
991,97,18,10-03-2025,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
992,77,2,16-08-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
993,27,12,10-01-2025,2,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
994,62,5,27-11-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
995,17,8,29-07-2025,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
996,85,10,05-01-2025,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
997,82,1,03-10-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
998,34,11,18-05-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
999,37,8,28-05-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1000,86,12,17-11-2025,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1001,72,13,06-12-2023,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1002,25,15,15-05-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1003,14,16,31-03-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1004,53,10,14-01-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1005,82,17,23-10-2024,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1006,87,2,14-06-2023,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1007,49,9,15-02-2024,5,Amazing value  for the price.,0.7351,Positive,0.5 to 1.0
1008,60,13,05-09-2025,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1009,31,3,21-11-2025,2,"The product is okay, but the instructions were  unclear.",-0.2617,Negative,-0.49 to 0.0
1010,3,3,17-05-2025,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1011,80,19,11-10-2023,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1012,26,3,25-02-2025,2,Not  worth the money.,-0.1695,Negative,-0.49 to 0.0
1013,32,8,12-07-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1014,81,20,16-04-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1015,25,2,05-03-2023,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1016,30,16,27-08-2025,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1017,84,13,26-05-2025,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1018,44,20,29-07-2024,2,Not worth  the money.,-0.1695,Negative,-0.49 to 0.0
1019,25,12,12-07-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1020,100,5,02-09-2025,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1021,49,20,16-03-2024,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1022,71,5,23-01-2025,3,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1023,77,18,19-10-2023,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1024,85,19,05-11-2025,3,Shipping was fast and the item was well-packaged.,0,Neutral,0.0 to 0.49
1025,31,16,17-02-2025,3,"Good quality, but could  be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1026,90,12,10-11-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1027,22,14,20-07-2025,3,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1028,66,3,17-04-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1029,66,6,14-11-2025,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1030,46,16,02-10-2024,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1031,28,1,22-05-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1032,46,17,03-06-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1033,74,11,16-02-2023,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1034,34,19,04-02-2024,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1035,77,9,25-11-2023,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1036,24,7,16-08-2025,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1037,66,16,20-05-2024,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1038,22,13,28-05-2024,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1039,15,1,25-11-2024,3,Five stars for the quick delivery.,0,Neutral,0.0 to 0.49
1040,100,19,02-03-2024,5,The build quality is  impressive.,0.5106,Positive,0.5 to 1.0
1041,19,18,14-04-2024,4,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1042,68,1,06-10-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1043,29,12,06-01-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1044,79,1,22-03-2024,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1045,33,19,14-12-2024,3,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1046,45,8,17-05-2025,1,The product arrived late.,0,Negative,0.0 to 0.49
1047,6,5,09-10-2025,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1048,25,17,18-11-2025,3,Customer support was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
1049,50,2,26-05-2023,5,Five stars for  the quick delivery.,0,Positive,0.0 to 0.49
1050,83,8,14-06-2024,5,"Excellent product, highly  recommend!",0.7773,Positive,0.5 to 1.0
1051,63,5,16-03-2024,2,The product arrived late.,0,Negative,0.0 to 0.49
1052,55,5,14-08-2023,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1053,6,16,29-02-2024,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1054,82,17,27-03-2024,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1055,17,7,18-10-2024,3,"Average experience,  nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1056,68,17,14-09-2023,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1057,49,17,13-09-2024,3,Shipping was fast and the item was well-packaged.,0,Neutral,0.0 to 0.49
1058,32,16,16-11-2024,3,"Great purchase, very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1059,67,2,23-12-2023,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1060,15,10,05-05-2023,3,"Good quality, but could be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1061,64,7,17-12-2023,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1062,93,13,21-11-2023,5,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1063,5,6,21-09-2025,4,"Good quality,  but could be cheaper.",0.2382,Positive,0.0 to 0.49
1064,32,16,02-09-2024,3,"The  product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1065,33,9,21-03-2023,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1066,81,6,29-08-2025,4,The quality is  top-notch.,0,Positive,0.0 to 0.49
1067,50,7,09-05-2024,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1068,61,15,16-08-2025,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
1069,84,9,05-03-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1070,23,20,16-08-2025,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1071,23,7,16-09-2024,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1072,51,2,15-02-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1073,30,10,22-09-2023,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1074,21,13,07-04-2023,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1075,52,9,25-07-2025,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1076,22,9,29-10-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1077,95,14,18-04-2025,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1078,8,2,15-12-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1079,73,16,19-06-2025,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1080,86,16,27-05-2025,4,Shipping was fast and the item  was well-packaged.,0,Positive,0.0 to 0.49
1081,91,5,31-07-2023,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1082,87,13,09-02-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1083,40,6,02-04-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1084,99,12,29-10-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1085,46,6,02-07-2025,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1086,47,11,07-04-2024,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1087,35,10,27-07-2023,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1088,55,13,05-05-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1089,54,12,12-04-2024,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1090,3,14,09-01-2023,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1091,72,2,28-01-2024,2,The product  arrived late.,0,Negative,0.0 to 0.49
1092,82,5,16-02-2023,4,Five stars  for the quick delivery.,0,Positive,0.0 to 0.49
1093,25,8,24-10-2025,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1094,48,11,04-07-2023,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1095,31,15,23-09-2024,4,The quality is  top-notch.,0,Positive,0.0 to 0.49
1096,82,13,17-11-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1097,47,12,15-10-2023,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1098,62,15,02-04-2023,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1099,90,12,17-03-2024,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1100,88,14,13-08-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1101,58,13,09-01-2025,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1102,35,12,01-02-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1103,39,5,12-05-2023,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1104,39,6,06-08-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1105,20,16,19-03-2023,3,"Good  quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1106,37,5,29-01-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1107,51,14,27-03-2024,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1108,50,3,03-05-2023,1,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
1109,22,18,09-06-2023,5,"Excellent product,  highly recommend!",0.7773,Positive,0.5 to 1.0
1110,38,8,26-04-2024,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1111,91,16,25-01-2024,3,"Good quality,  but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1112,40,1,07-06-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1113,28,3,23-11-2024,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1114,56,15,14-06-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1115,82,4,12-10-2023,3,"Good quality, but could be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1116,52,5,22-05-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1117,74,11,12-09-2023,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1118,50,16,15-05-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1119,99,4,19-01-2024,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1120,4,17,30-09-2024,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1121,23,20,25-06-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1122,78,19,03-12-2023,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1123,68,20,02-06-2024,3,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1124,6,9,22-10-2025,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1125,100,12,20-07-2025,2,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1126,10,19,19-03-2025,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1127,82,15,06-01-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1128,77,6,11-02-2023,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1129,80,10,06-11-2024,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1130,88,13,30-12-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1131,97,2,02-06-2025,5,The build  quality is impressive.,0.5106,Positive,0.5 to 1.0
1132,68,9,22-12-2023,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1133,46,19,12-09-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1134,29,8,16-06-2024,5,The  build quality is impressive.,0.5106,Positive,0.5 to 1.0
1135,77,12,26-10-2024,1,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1136,62,8,02-03-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1137,73,5,19-01-2025,3,Five stars for the quick delivery.,0,Neutral,0.0 to 0.49
1138,81,4,23-12-2024,3,The quality is top-notch.,0,Neutral,0.0 to 0.49
1139,18,5,28-02-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1140,28,12,07-03-2023,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1141,24,17,01-04-2023,5,Customer  support was very helpful.,0.6997,Positive,0.5 to 1.0
1142,4,2,24-04-2024,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1143,75,18,09-08-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1144,24,8,29-01-2024,5,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1145,61,8,25-02-2024,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1146,88,15,10-02-2024,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1147,79,5,09-05-2025,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1148,94,2,11-10-2024,4,"Good quality, but  could be cheaper.",0.2382,Positive,0.0 to 0.49
1149,67,13,24-12-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1150,90,3,19-02-2024,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1151,46,15,19-01-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1152,23,14,05-11-2025,3,Customer  support was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
1153,53,10,17-06-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1154,9,19,09-07-2023,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1155,1,12,09-01-2025,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1156,79,18,16-06-2024,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1157,13,12,16-07-2025,1,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
1158,99,20,29-07-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1159,59,9,29-01-2025,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1160,97,7,26-12-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1161,10,19,01-01-2023,5,Shipping was fast and the  item was well-packaged.,0,Positive,0.0 to 0.49
1162,55,10,08-06-2024,2,The product arrived late.,0,Negative,0.0 to 0.49
1163,15,11,04-10-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1164,69,3,04-01-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1165,20,12,06-02-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1166,63,15,10-11-2024,5,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1167,50,19,21-08-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1168,93,16,21-09-2025,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1169,97,19,24-06-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1170,78,4,19-12-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1171,49,4,12-01-2024,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1172,33,15,03-04-2025,5,The  build quality is impressive.,0.5106,Positive,0.5 to 1.0
1173,76,3,09-08-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1174,69,3,24-08-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1175,78,6,04-07-2025,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1176,74,15,27-05-2025,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1177,45,10,28-12-2023,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
